Predicted Values	True Values
0.483827	-0.327847
-0.130318	-0.577249
0.207216	-0.535664
-0.394426	-0.646503
0.010579	-0.355570
-0.218732	-0.313985
-0.114844	0.032394
0.052653	0.060064
-0.198986	0.143234
0.155803	0.281743
-0.095701	0.281743
0.118217	0.378774
0.114406	0.157095
0.042759	0.032394
0.091917	-0.203146
-0.189795	-0.175476
0.047110	-0.050775
-0.164979	0.115511
0.102497	0.226350
-0.037031	0.226350
0.086056	0.254073
0.054815	-0.023052
-0.089052	-0.203146
-0.043483	-0.258592
-0.160665	0.170904
0.189977	0.046256
-0.208013	-0.272454
-0.008617	-0.175476
-0.136116	-0.230869
-0.096788	-0.064637
0.004693	-0.286315
-0.226443	0.046256
0.240544	0.267935
-0.094737	0.240211
0.197949	0.600453
0.195709	0.531145
0.252359	0.738962
0.485750	0.572730
0.449770	0.364912
0.545866	0.060064
0.389965	-0.286315
0.340902	-0.591110
-0.156999	-0.868182
-0.159167	-0.688088
-0.133236	-0.812789
-0.327219	-0.300124
0.197105	0.032394
-0.292228	0.198627
0.175681	0.475752
-0.087391	0.434167
0.015823	0.461890
-0.010118	0.115511
-0.240416	0.295604
0.224117	0.101649
-0.174202	0.060064
0.293581	0.046256
-0.200870	-0.133891
0.015928	0.032394
-0.091974	-0.494133
-0.304843	-0.383293
0.087038	-0.203146
-0.284859	-0.050775
0.185762	0.170904
-0.127311	0.143234
0.118255	0.143234
-0.034260	0.018533
-0.016851	-0.036914
-0.019279	-0.230869
-0.183307	0.046256
0.175791	-0.023052
-0.221506	0.129372
0.213884	0.420305
0.014454	0.198627
0.071469	0.184765
0.098671	-0.327847
-0.263637	-0.341708
0.095497	-0.258592
-0.285640	-0.258592
0.083698	-0.064637
-0.169306	-0.120030
-0.010396	0.143234
0.055025	0.281743
0.022163	0.323328
0.163841	0.226350
0.025110	0.295604
0.225764	0.281743
0.057197	0.129372
0.108684	-0.092307
-0.098764	-0.203146
-0.063176	-0.244731
-0.151521	-0.618833
-0.239161	-0.217008
0.119211	-0.327847
-0.342681	-0.535664
0.043874	-0.189284
-0.154051	-0.175476
-0.027007	0.212488
0.125771	0.198627
-0.043230	0.073926
0.091282	-0.175476
-0.206065	-0.133891
0.131246	0.032394
-0.141862	0.060064
0.075020	0.309466
0.094041	0.170904
-0.026819	0.254073
0.185151	-0.064637
-0.222700	-0.064637
0.155663	-0.230869
-0.328666	-0.424825
0.030794	0.046256
-0.037440	-0.106168
-0.146353	0.184765
0.205969	0.157095
-0.165147	0.157095
0.207734	0.295604
-0.043063	-0.036914
-0.018788	-0.120030
-0.062037	-0.244731
-0.167436	-0.036914
0.102670	0.060064
-0.157989	0.240211
0.199829	0.337189
-0.017089	0.184765
0.105215	-0.009190
-0.067199	-0.203146
-0.090599	-0.147753
-0.044455	-0.327847
-0.204203	-0.050775
0.144261	-0.050775
-0.228790	0.004671
0.147202	0.309466
-0.007322	0.267935
0.096408	0.406444
0.180716	0.018533
-0.080735	-0.189284
0.082592	-0.272454
-0.244197	-0.133891
0.115212	-0.161614
-0.256972	-0.230869
0.032243	0.060064
-0.041320	-0.161614
-0.163013	0.115511
0.191053	0.184765
-0.134394	0.448029
0.323745	0.378774
0.016381	-0.050775
0.101588	0.309466
0.195160	-0.009190
-0.183744	-0.147753
0.129511	-0.244731
-0.318898	-0.272454
0.083259	-0.203146
-0.262484	-0.064637
0.107242	0.198627
-0.053605	0.129372
0.008294	0.254073
0.146525	-0.147753
-0.243636	-0.189284
0.138148	-0.369432
-0.332930	-0.577249
0.023413	-0.424825
-0.213369	-0.494133
-0.068907	-0.120030
0.024823	-0.036914
-0.131944	0.281743
0.244236	0.254073
-0.119334	0.364912
0.276385	0.711292
0.180803	0.503422
0.270302	0.434167
0.433159	0.129372
0.327654	0.295604
0.510690	0.129372
0.159707	-0.050775
0.302704	-0.036914
-0.175228	-0.147753
-0.032287	-0.092307
-0.126112	-0.591110
-0.306604	-0.674227
-0.030264	-0.729673
-0.337837	-0.632642
0.081018	-0.507994
-0.307592	-0.217008
0.173177	0.143234
-0.126724	0.004671
-0.069170	0.461890
0.227792	0.503422
-0.160589	0.406444
0.107986	0.281743
-0.066436	0.295604
0.263433	0.503422
0.314749	0.281743
0.310467	0.295604
0.385704	0.143234
0.133847	0.115511
0.229331	-0.050775
-0.183449	-0.244731
-0.027428	-0.175476
-0.171550	-0.300124
-0.136778	-0.438686
-0.156119	-0.341708
-0.101793	-0.189284
-0.055177	-0.286315
-0.151502	0.115511
0.203454	-0.023052
-0.215338	-0.133891
0.122048	0.267935
0.053195	0.267935
0.075227	0.461890
0.232330	0.212488
0.027338	0.004671
0.149827	-0.189284
-0.201302	-0.217008
0.050361	-0.147753
-0.203357	-0.244731
-0.053798	-0.078445
-0.037281	-0.286315
-0.216400	-0.120030
0.112511	-0.175476
-0.265911	-0.189284
0.107915	0.046256
-0.097571	0.170904
0.133699	0.378774
0.108884	0.046256
-0.057702	0.281743
0.282883	0.240211
-0.093467	0.073926
0.163751	0.032394
-0.141398	-0.355570
-0.135591	-0.189284
-0.011424	-0.369432
-0.281872	-0.369432
0.049860	-0.161614
-0.215447	0.101649
0.193334	0.060064
-0.183850	0.101649
0.163998	0.461890
0.115465	0.004671
-0.104393	0.170904
0.291957	0.087787
-0.215738	-0.327847
0.000160	-0.133891
-0.107093	0.281743
0.151861	0.254073
-0.047930	-0.286315
-0.161240	0.032394
0.184443	-0.064637
-0.308310	-0.023052
0.213494	0.170904
-0.157552	0.143234
0.114232	0.364912
0.083183	0.018533
-0.096797	0.143234
0.180553	0.060064
-0.209818	-0.064637
0.110715	-0.120030
-0.247387	-0.189284
0.015064	-0.064637
-0.126239	-0.286315
-0.156596	-0.120030
0.050554	-0.036914
-0.169114	0.115511
0.168151	-0.078445
-0.235358	-0.092307
0.131571	0.157095
-0.064567	0.143234
0.063154	0.184765
0.038689	-0.161614
-0.174093	0.060064
0.190161	0.087787
-0.193703	-0.050775
0.072520	0.004671
-0.141291	-0.161614
-0.069180	-0.230869
-0.114980	-0.230869
-0.105699	-0.092307
-0.005929	-0.244731
-0.202387	-0.064637
0.147860	-0.147753
-0.245472	-0.286315
0.037460	0.032394
-0.020681	0.143234
0.039644	0.184765
0.062411	-0.050775
-0.097751	0.101649
0.156058	0.170904
-0.093030	0.295604
0.206795	0.434167
0.073421	0.337189
0.177703	0.392582
0.225556	-0.050775
-0.036811	-0.078445
0.179050	-0.355570
-0.355191	-0.397155
0.108142	-0.286315
-0.301511	-0.397155
-0.011116	-0.009190
-0.036370	-0.009190
-0.098342	0.226350
0.180437	0.184765
-0.107421	0.184765
0.207080	0.323328
0.015341	0.157095
0.083900	0.226350
0.104191	-0.036914
-0.139699	-0.300124
-0.042637	-0.397155
-0.227286	-0.203146
0.049317	-0.369432
-0.298765	-0.120030
0.184565	0.198627
-0.099688	-0.092307
-0.054141	0.240211
0.182572	0.087787
-0.158921	0.101649
0.200148	0.060064
-0.174179	-0.133891
0.043669	-0.036914
-0.124300	-0.147753
-0.075077	-0.175476
-0.082421	-0.258592
-0.166276	0.101649
0.182517	-0.050775
-0.260711	0.087787
0.247595	0.351051
-0.045272	0.198627
0.111042	0.378774
0.168919	0.184765
0.006119	0.281743
0.249306	-0.023052
-0.197843	0.046256
0.244935	-0.064637
-0.328088	-0.521802
-0.059830	-0.189284
-0.080281	-0.466409
-0.284656	-0.286315
0.133834	-0.133891
-0.275669	-0.133891
0.134437	0.073926
-0.136196	-0.078445
0.002356	0.046256
0.006832	0.032394
-0.073354	-0.064637
0.038627	-0.230869
-0.193394	-0.230869
0.041566	-0.175476
-0.155609	0.018533
0.099084	-0.023052
-0.134384	-0.036914
0.047539	0.101649
-0.016937	-0.203146
-0.151252	0.073926
0.169016	0.018533
-0.200188	-0.036914
0.127165	-0.023052
-0.175862	-0.203146
-0.019930	-0.009190
-0.040014	-0.106168
-0.123868	0.032394
0.096718	-0.161614
-0.253995	-0.023052
0.205139	-0.009190
-0.244938	-0.272454
0.004764	0.032394
-0.009081	-0.036914
-0.110484	0.115511
0.146383	0.018533
-0.181338	0.046256
0.158693	-0.120030
-0.266656	-0.147753
0.111771	0.032394
-0.140563	-0.217008
-0.100038	0.129372
0.156373	0.143234
-0.133836	0.281743
0.240044	0.073926
-0.191262	-0.023052
0.152995	0.101649
-0.135663	-0.369432
-0.168495	-0.161614
0.067158	-0.189284
-0.265624	-0.036914
0.192293	-0.147753
-0.317106	-0.133891
0.168729	-0.009190
-0.220297	-0.300124
-0.052758	0.046256
0.081279	-0.064637
-0.200859	0.115511
0.253200	0.212488
-0.130125	0.226350
0.208728	0.309466
-0.002043	-0.023052
-0.023615	0.143234
0.122845	0.143234
-0.109829	0.226350
0.182164	0.073926
-0.182570	-0.078445
0.056660	-0.217008
-0.252590	-0.341708
-0.052069	-0.147753
-0.097862	-0.175476
-0.124122	-0.009190
0.071710	-0.217008
-0.241074	-0.092307
0.157077	-0.217008
-0.295597	-0.480271
0.012181	-0.133891
-0.064389	0.004671
0.008498	0.254073
0.146668	0.212488
-0.016225	0.323328
0.236435	0.184765
-0.057693	0.115511
0.177087	0.254073
0.001347	-0.009190
-0.054743	-0.189284
-0.069104	-0.341708
-0.193620	-0.189284
0.018018	-0.383293
-0.295566	-0.092307
0.207674	0.170904
-0.154665	-0.286315
-0.097726	-0.189284
0.000611	-0.009190
-0.084142	-0.064637
-0.003745	-0.147753
-0.110934	0.073926
0.136771	0.157095
-0.074714	0.351051
0.226731	0.323328
0.025756	-0.009190
0.017125	0.087787
0.095407	-0.272454
-0.263131	-0.286315
0.072490	-0.313985
-0.291020	-0.217008
0.118391	0.157095
-0.081279	0.073926
0.015045	0.198627
0.066939	0.087787
-0.079171	0.073926
0.111507	-0.203146
-0.259301	-0.175476
0.124237	0.004671
-0.163672	0.004671
0.059033	0.170904
0.001821	0.046256
-0.065834	0.240211
0.158454	-0.050775
-0.230926	-0.300124
0.031379	-0.535664
-0.319417	-0.438686
0.093063	-0.230869
-0.217737	-0.397155
-0.059142	0.254073
0.213472	0.392582
-0.026857	0.489613
0.292368	0.212488
-0.075954	-0.147753
0.067583	0.378774
0.169913	0.420305
0.088051	0.378774
0.250424	0.157095
0.035936	0.046256
0.182625	-0.050775
-0.163560	-0.050775
0.057083	-0.175476
-0.246886	-0.244731
-0.026162	0.101649
0.019683	-0.258592
-0.265002	-0.064637
0.181146	0.087787
-0.197008	-0.050775
0.074206	0.004671
-0.109674	-0.064637
-0.011209	0.267935
0.118922	-0.009190
-0.181421	0.060064
0.208337	0.184765
-0.147001	0.060064
0.093855	0.087787
-0.083496	-0.189284
-0.133903	-0.092307
0.020852	-0.203146
-0.234127	-0.341708
-0.006251	-0.397155
-0.248101	-0.133891
0.137131	0.143234
-0.078412	0.198627
0.111573	0.198627
0.023851	-0.023052
-0.049633	0.198627
0.173204	0.032394
-0.174434	0.004671
0.133971	0.046256
-0.154719	0.018533
0.064627	0.101649
-0.076027	-0.189284
-0.148710	-0.189284
-0.025692	-0.036914
-0.106673	0.323328
0.204808	0.087787
-0.174510	0.101649
0.211959	0.184765
-0.107664	-0.064637
-0.007261	0.101649
0.026742	-0.244731
-0.253888	-0.036914
0.193729	-0.133891
-0.324908	-0.133891
0.171447	0.129372
-0.166365	-0.106168
-0.027802	0.129372
0.061071	-0.203146
-0.263869	-0.258592
0.111697	-0.106168
-0.229317	-0.009190
0.149994	0.267935
-0.023053	0.170904
0.050331	0.129372
0.045543	0.032394
-0.070201	-0.036914
0.017255	-0.217008
-0.206092	-0.217008
0.017756	-0.189284
-0.168020	-0.189284
-0.018231	-0.036914
-0.050691	0.018533
-0.028244	0.018533
-0.016918	-0.147753
-0.117172	0.060064
0.116249	0.046256
-0.130721	0.032394
0.101378	0.212488
0.000551	0.240211
0.084514	0.240211
0.059982	0.032394
-0.047903	0.157095
0.118706	-0.064637
-0.219463	-0.120030
0.081715	-0.244731
-0.284051	-0.327847
0.012265	-0.064637
-0.106785	-0.286315
-0.156578	0.032394
0.143766	-0.161614
-0.289034	-0.106168
0.209866	-0.023052
-0.248061	-0.341708
-0.008622	0.004671
0.012242	-0.078445
-0.136024	0.004671
0.131687	-0.064637
-0.214656	0.101649
0.230063	0.032394
-0.236424	-0.133891
0.081638	-0.078445
-0.156402	-0.397155
-0.153796	0.101649
0.229603	0.115511
-0.202008	0.184765
0.249806	0.226350
-0.113789	0.046256
0.096148	0.378774
0.111068	0.240211
0.000389	0.351051
0.247444	0.087787
-0.131491	-0.133891
0.113869	-0.272454
-0.295039	-0.452548
-0.043070	-0.313985
-0.170026	-0.258592
-0.085287	-0.106168
-0.014887	-0.147753
-0.156544	0.101649
0.167770	0.115511
-0.134055	0.157095
0.174856	0.087787
-0.106317	-0.078445
0.026891	0.018533
-0.028302	-0.175476
-0.140796	-0.078445
0.052804	-0.230869
-0.244324	-0.064637
0.161485	0.060064
-0.180493	0.032394
0.100355	0.046256
-0.113524	-0.300124
-0.132644	0.004671
0.129175	-0.120030
-0.256463	-0.106168
0.160887	-0.120030
-0.259057	-0.272454
0.042661	0.004671
-0.067264	0.018533
-0.025060	0.337189
0.184799	0.240211
-0.049943	0.129372
0.179020	-0.064637
-0.190474	-0.203146
0.033436	-0.064637
-0.120875	-0.120030
-0.064885	0.073926
0.055327	-0.064637
-0.180395	0.129372
0.188715	0.226350
-0.107747	0.351051
0.232410	0.364912
0.039965	0.184765
0.147219	0.309466
0.161498	-0.078445
-0.133162	-0.092307
0.133306	-0.258592
-0.326090	-0.230869
0.117380	-0.133891
-0.264056	-0.369432
-0.057053	-0.050775
-0.018725	-0.050775
-0.132903	0.157095
0.178421	0.281743
-0.047614	0.351051
0.237077	0.392582
0.095753	0.240211
0.178297	0.254073
0.161711	0.129372
0.050979	0.226350
0.187028	0.129372
-0.079666	0.157095
0.139287	-0.036914
-0.220883	-0.244731
-0.031588	-0.120030
-0.140752	-0.133891
-0.088648	-0.133891
-0.079571	-0.369432
-0.202836	-0.272454
0.030950	-0.161614
-0.174520	-0.106168
0.060939	-0.106168
-0.145821	-0.106168
0.038030	-0.120030
-0.097533	-0.272454
-0.076942	-0.009190
0.079844	-0.106168
-0.170022	0.032394
0.181873	0.129372
-0.104704	0.032394
0.073322	0.060064
-0.058382	0.018533
-0.000567	0.018533
-0.036354	-0.313985
-0.203503	0.143234
0.265274	0.309466
-0.113911	0.101649
0.117874	0.323328
0.082397	0.212488
0.023569	0.226350
0.141681	-0.023052
-0.149977	0.032394
0.142942	0.060064
-0.192388	-0.078445
0.027329	-0.147753
-0.197537	0.281743
0.207824	0.475752
0.043848	-0.258592
-0.187829	0.101649
0.309277	-0.106168
-0.386919	-0.078445
0.283823	0.281743
-0.154211	0.060064
0.054450	0.157095
-0.003128	-0.286315
-0.249794	-0.175476
0.114569	-0.300124
-0.370849	-0.272454
0.193894	-0.230869
-0.336215	-0.549526
-0.020901	-0.147753
-0.031094	-0.133891
-0.147804	-0.078445
0.097273	0.073926
-0.098269	-0.009190
0.069938	-0.327847
-0.229870	-0.175476
0.133234	0.157095
-0.041973	0.129372
0.043676	0.212488
0.104846	0.129372
-0.029127	0.323328
0.203012	0.281743
-0.002674	0.267935
0.194888	-0.244731
-0.279943	-0.133891
0.221581	0.531145
0.049497	-0.189284
-0.234622	-0.078445
0.229575	-0.050775
-0.326552	0.060064
0.246065	0.046256
-0.282975	-0.549526
-0.110279	-0.175476
-0.005351	-0.203146
-0.227137	-0.244731
0.068112	-0.355570
-0.319355	-0.161614
0.224157	-0.009190
-0.232134	-0.092307
0.093294	0.018533
-0.089918	-0.203146
-0.117782	0.281743
0.302790	0.392582
-0.031490	0.143234
0.157945	0.004671
-0.074736	0.115511
0.136256	0.184765
-0.052007	-0.078445
-0.077989	0.060064
0.060983	-0.217008
-0.279992	0.004671
0.218281	0.115511
-0.220528	-0.064637
0.048085	0.101649
-0.055448	-0.092307
-0.107634	-0.092307
-0.005881	-0.230869
-0.216337	-0.133891
0.098180	-0.092307
-0.211596	-0.203146
0.028822	-0.203146
-0.163955	-0.023052
0.068966	0.157095
0.000998	-0.036914
-0.077996	0.046256
0.095250	-0.106168
-0.188740	0.004671
0.152427	-0.023052
-0.197835	-0.106168
0.057850	0.254073
0.048095	0.198627
0.001861	0.184765
0.097870	-0.064637
-0.167448	-0.272454
-0.016621	-0.203146
-0.157681	0.032394
0.088470	-0.120030
-0.212467	-0.313985
-0.033459	-0.133891
-0.064715	-0.106168
-0.086423	0.226350
0.160189	-0.092307
-0.237188	-0.189284
0.126254	0.060064
-0.106490	0.018533
0.044200	0.129372
-0.008602	0.004671
-0.064796	0.323328
0.218856	0.212488
-0.102206	0.143234
0.189402	0.170904
-0.094097	0.129372
0.101990	0.434167
0.130704	0.143234
-0.057387	-0.064637
0.061612	-0.383293
-0.302549	-0.120030
0.188555	-0.175476
-0.350947	-0.452548
0.013668	-0.161614
-0.132205	-0.189284
-0.092134	0.240211
0.197196	-0.092307
-0.287709	-0.147753
0.202864	0.032394
-0.205701	-0.092307
0.078532	0.087787
-0.053437	-0.161614
-0.137582	0.157095
0.215913	-0.023052
-0.273462	-0.133891
0.157096	0.032394
-0.199722	-0.078445
0.028172	0.073926
-0.029593	-0.050775
-0.110282	0.060064
0.096604	-0.217008
-0.283841	-0.189284
0.147896	0.073926
-0.159871	0.004671
0.045641	0.032394
-0.055458	0.087787
0.019258	0.448029
0.198262	0.448029
0.099041	0.226350
0.193274	-0.023052
-0.008204	0.295604
0.274745	0.101649
-0.149395	-0.286315
-0.007686	0.115511
0.035532	-0.327847
-0.319221	-0.355570
0.095914	-0.313985
-0.327437	-0.217008
0.128374	-0.106168
-0.244916	-0.286315
0.013215	-0.092307
-0.092293	-0.300124
-0.165702	-0.036914
0.197024	0.073926
-0.180625	0.212488
0.258886	0.337189
-0.008543	0.157095
0.115283	0.143234
0.037093	0.046256
-0.028278	0.212488
0.134143	-0.023052
-0.203963	0.129372
0.215176	0.073926
-0.232645	-0.147753
0.027194	0.032394
-0.095669	-0.023052
-0.073841	-0.023052
-0.030176	-0.120030
-0.145692	0.143234
0.153525	0.046256
-0.198296	-0.064637
0.091284	-0.147753
-0.220655	-0.133891
0.044938	0.046256
-0.063781	-0.203146
-0.137963	0.032394
0.124639	-0.106168
-0.242348	0.018533
0.208528	0.115511
-0.178895	-0.106168
0.025354	0.115511
0.005949	0.004671
-0.095237	0.018533
0.061916	-0.050775
-0.173577	0.073926
0.146612	-0.023052
-0.220687	-0.189284
0.024840	-0.036914
-0.099920	-0.120030
-0.089758	-0.147753
-0.039454	-0.175476
-0.130267	0.157095
0.164818	0.087787
-0.149784	0.032394
0.128102	-0.009190
-0.160204	-0.175476
-0.021049	0.101649
0.046016	-0.023052
-0.140484	0.115511
0.153653	0.018533
-0.194456	0.032394
0.147543	0.087787
-0.157083	-0.189284
-0.060841	0.032394
0.025515	-0.106168
-0.192424	0.073926
0.180460	0.046256
-0.216084	-0.050775
0.102893	0.115511
-0.094763	-0.036914
-0.041582	0.101649
0.047037	-0.023052
-0.158839	-0.106168
0.043668	-0.272454
-0.251018	-0.175476
0.097632	-0.147753
-0.226832	-0.410963
-0.069869	-0.369432
-0.111923	-0.147753
-0.019671	0.184765
0.107130	0.060064
-0.093786	0.170904
0.190838	0.254073
-0.022462	0.129372
0.098853	0.004671
-0.076683	0.004671
0.023210	0.143234
0.005795	-0.147753
-0.170732	-0.092307
0.059864	-0.203146
-0.261754	-0.009190
0.170574	0.115511
-0.163385	-0.050775
0.024244	0.087787
-0.023843	-0.092307
-0.120691	0.004671
0.078965	-0.147753
-0.237368	-0.161614
0.096297	-0.050775
-0.175140	-0.050775
0.057364	0.101649
-0.040320	0.073926
-0.012139	0.129372
0.055352	-0.036914
-0.135311	0.143234
0.170615	0.143234
-0.130080	0.101649
0.116041	0.226350
-0.014545	0.087787
-0.011348	0.198627
0.084149	0.073926
-0.113167	-0.036914
0.020481	-0.230869
-0.235667	-0.147753
0.064652	-0.244731
-0.268881	-0.341708
-0.000286	-0.078445
-0.083958	-0.147753
-0.099862	0.198627
0.179621	0.032394
-0.188633	0.087787
0.215496	0.240211
-0.078647	0.004671
0.035494	0.060064
-0.015858	-0.120030
-0.139305	0.129372
0.162200	0.046256
-0.212614	-0.133891
0.058318	-0.092307
-0.188782	-0.064637
0.026779	-0.036914
-0.116581	-0.120030
-0.067165	0.184765
0.121158	0.046256
-0.156991	-0.009190
0.115865	0.046256
-0.134973	0.046256
0.062404	-0.009190
-0.117602	-0.203146
-0.078879	0.032394
0.043107	-0.161614
-0.220958	-0.161614
0.087954	-0.244731
-0.269437	-0.161614
0.119546	0.073926
-0.109921	-0.189284
-0.080040	0.004671
0.067530	0.115511
-0.068037	0.240211
0.175226	0.240211
-0.032292	0.157095
0.124946	-0.036914
-0.133295	0.115511
0.147998	0.254073
-0.037346	-0.272454
-0.197722	0.004671
0.182450	-0.203146
-0.355734	-0.355570
0.092920	-0.189284
-0.252264	-0.230869
0.018324	-0.009190
-0.077843	-0.106168
-0.077215	0.157095
0.142322	0.032394
-0.188979	0.198627
0.281854	0.170904
-0.168173	-0.133891
0.040379	0.254073
0.097744	0.032394
-0.157010	-0.106168
0.062638	0.004671
-0.144629	0.115511
0.101995	-0.120030
-0.247974	-0.120030
0.092112	-0.023052
-0.175768	-0.078445
-0.005632	0.073926
0.005253	-0.175476
-0.188066	0.073926
0.180504	-0.175476
-0.305465	-0.217008
0.150355	0.018533
-0.187294	-0.036914
0.061190	0.254073
0.058913	0.046256
-0.098909	0.295604
0.255128	0.115511
-0.189794	0.073926
0.224065	0.170904
-0.148369	-0.175476
-0.058141	0.073926
0.051284	-0.050775
-0.208168	-0.050775
0.095506	-0.023052
-0.212618	0.046256
0.126727	0.073926
-0.159957	-0.009190
0.035930	0.004671
-0.087482	-0.092307
-0.082417	0.060064
0.064761	-0.064637
-0.177772	-0.036914
0.086682	-0.078445
-0.187423	0.143234
0.181549	0.170904
-0.118699	-0.064637
0.005568	0.129372
0.034245	-0.189284
-0.221728	0.087787
0.233034	0.073926
-0.244118	-0.064637
0.118322	0.087787
-0.127174	-0.009190
-0.000538	0.129372
0.005053	-0.147753
-0.200924	-0.023052
0.144851	0.018533
-0.217108	0.046256
0.149508	0.046256
-0.175109	-0.036914
0.039093	0.129372
-0.015771	-0.161614
-0.176753	-0.064637
0.099760	-0.217008
-0.286008	-0.175476
0.138816	-0.023052
-0.194594	-0.050775
0.064670	0.115511
-0.037199	-0.009190
-0.058131	0.004671
0.034087	-0.244731
-0.229923	-0.078445
0.163736	-0.161614
-0.282029	-0.217008
0.106789	0.101649
-0.068716	0.046256
-0.001953	0.212488
0.102125	0.046256
-0.119701	0.046256
0.124798	-0.023052
-0.187446	-0.023052
0.102764	-0.009190
-0.167134	-0.092307
0.001307	0.073926
-0.013238	-0.147753
-0.174473	-0.050775
0.090665	-0.203146
-0.269410	-0.133891
0.136936	-0.078445
-0.222658	-0.078445
0.094179	0.129372
-0.049904	-0.050775
-0.066292	0.073926
0.090854	0.004671
-0.152317	0.060064
0.137372	0.018533
-0.172358	-0.050775
0.064305	-0.009190
-0.122317	-0.064637
-0.023095	0.004671
-0.034206	-0.175476
-0.161317	0.115511
0.173808	0.060064
-0.192683	0.018533
0.133305	0.032394
-0.158159	-0.023052
0.045757	0.240211
0.042206	-0.078445
-0.168671	0.101649
0.193693	0.115511
-0.188589	0.046256
0.132798	0.060064
-0.159194	-0.023052
0.024247	0.143234
-0.015365	-0.133891
-0.178084	-0.036914
0.102612	0.087787
-0.152718	0.018533
0.060536	-0.133891
-0.196611	0.004671
0.102363	0.073926
-0.122850	-0.161614
-0.071721	0.073926
0.074472	-0.106168
-0.217445	-0.009190
0.160258	-0.106168
-0.258479	-0.078445
0.135022	0.212488
-0.062592	-0.092307
-0.082166	0.073926
0.098596	-0.106168
-0.239224	-0.230869
0.069611	-0.120030
-0.196108	0.046256
0.133018	0.115511
-0.109485	-0.050775
-0.007912	0.073926
0.025360	-0.036914
-0.141180	0.115511
0.155557	0.060064
-0.169897	-0.050775
0.063724	-0.106168
-0.169832	-0.106168
0.017090	0.032394
-0.068034	-0.106168
-0.102047	0.198627
0.164356	0.004671
-0.213714	0.004671
0.171424	0.073926
-0.173710	-0.147753
-0.014429	0.101649
0.020988	-0.092307
-0.170907	0.018533
0.130243	0.060064
-0.175076	0.046256
0.117045	0.018533
-0.172108	-0.050775
0.035829	0.170904
0.005684	0.004671
-0.110768	-0.050775
0.038272	-0.023052
-0.134372	0.129372
0.115764	-0.036914
-0.196334	-0.036914
0.092769	-0.036914
-0.176402	-0.161614
-0.022126	0.004671
-0.027782	-0.203146
-0.178097	0.060064
0.166335	-0.230869
-0.321718	-0.147753
0.218874	0.198627
-0.140065	-0.161614
-0.053235	0.060064
0.073600	-0.120030
-0.220136	0.143234
0.262490	0.170904
-0.197016	-0.078445
0.090900	0.046256
-0.115037	-0.175476
-0.107239	0.060064
0.094201	-0.064637
-0.238110	-0.133891
0.104001	-0.064637
-0.207206	-0.078445
0.062208	-0.175476
-0.209170	-0.161614
0.021292	0.060064
-0.017819	-0.078445
-0.109604	0.101649
0.147079	0.060064
-0.148107	0.004671
0.094347	0.101649
-0.065405	0.101649
0.046544	0.184765
0.015631	0.240211
0.064791	0.212488
0.046805	0.046256
-0.050199	0.254073
0.158872	0.004671
-0.202541	-0.106168
0.074610	0.060064
-0.121446	-0.092307
-0.071688	-0.064637
-0.057630	-0.050775
-0.090583	0.004671
-0.004519	-0.272454
-0.232015	-0.106168
0.137309	0.004671
-0.196685	-0.175476
0.005481	0.115511
0.043063	0.087787
-0.066295	0.018533
0.043105	0.129372
-0.010623	0.170904
0.057326	0.018533
-0.096099	0.240211
0.181187	0.018533
-0.198593	-0.175476
0.029169	0.198627
0.029540	-0.300124
-0.281312	0.004671
0.256063	0.129372
-0.236260	-0.203146
0.016451	0.060064
-0.050615	-0.133891
-0.138767	-0.078445
0.022619	-0.092307
-0.180849	0.032394
0.145114	0.087787
-0.166861	-0.078445
0.040766	0.032394
-0.060351	0.018533
-0.047843	0.018533
0.015607	-0.078445
-0.134895	-0.092307
0.017845	-0.161614
-0.167315	-0.106168
0.036239	-0.272454
-0.223201	-0.161614
0.079901	0.032394
-0.092792	-0.106168
-0.037956	0.115511
0.078816	0.046256
-0.099865	0.184765
0.173984	-0.050775
-0.219229	-0.147753
0.105257	0.170904
-0.053320	-0.092307
-0.100069	0.018533
0.074074	0.004671
-0.163760	0.060064
0.120922	-0.036914
-0.212400	-0.036914
0.102170	-0.092307
-0.221863	-0.244731
-0.019477	0.032394
0.005934	-0.133891
-0.180518	0.087787
0.191886	0.212488
-0.101629	0.129372
0.118460	-0.036914
-0.157926	-0.161614
0.002920	0.073926
-0.015515	-0.036914
-0.113682	0.157095
0.154532	0.004671
-0.212904	0.115511
0.209247	0.170904
-0.149341	-0.092307
-0.004988	0.129372
0.021245	-0.078445
-0.175702	-0.036914
0.097423	-0.009190
-0.193784	-0.050775
0.064366	0.032394
-0.126981	0.004671
0.015229	-0.036914
-0.101104	-0.050775
-0.039066	0.060064
0.017565	-0.217008
-0.210939	-0.064637
0.134372	-0.036914
-0.201679	-0.106168
0.057334	0.032394
-0.080483	-0.050775
-0.036741	0.087787
0.038607	-0.009190
-0.114046	0.046256
0.095109	0.032394
-0.141337	0.157095
0.159283	0.060064
-0.159760	-0.050775
0.048657	0.198627
0.016011	-0.147753
-0.195335	-0.050775
0.125195	-0.050775
-0.233311	-0.133891
0.061446	-0.078445
-0.173852	-0.023052
0.057106	0.226350
0.012574	0.170904
0.003902	0.226350
0.126335	-0.050775
-0.180422	-0.023052
0.144763	0.073926
-0.153254	-0.092307
-0.013211	0.004671
-0.049280	-0.106168
-0.123026	-0.064637
0.011931	-0.009190
